data__time;data__result__001;data__result__002;data__result__003;data__result__004;data__result__005;data__result__006
298,1371428;0,017605544;0,010551226;0,03523111;7,70E-19;0,017605544;-0,010551226
298,4513021;0,017605462;0,010551099;0,035231277;7,70E-19;0,017605462;-0,010551099
298,7654614;0,017605544;0,010551226;0,03523111;7,70E-19;0,017605544;-0,010551226
299,0796206;0,017605462;0,010551099;0,035231277;7,69E-19;0,017605462;-0,010551099
299,3937799;0,017605544;0,010551226;0,03523111;7,68E-19;0,017605544;-0,010551226
299,7079392;0,017605462;0,010551099;0,035231277;7,68E-19;0,017605462;-0,010551099
300,0220984;0,017605544;0,010551226;0,03523111;7,68E-19;0,017605544;-0,010551226
300,3362577;0,017605462;0,010551099;0,035231277;7,68E-19;0,017605462;-0,010551099
300,6504169;0,017605544;0,010551226;0,03523111;7,67E-19;0,017605544;-0,010551226
300,9645762;0,017605462;0,010551099;0,035231277;7,65E-19;0,017605462;-0,010551099
301,2787355;0,017605544;0,010551226;0,03523111;7,66E-19;0,017605544;-0,010551226
301,5928947;0,017605462;0,010551099;0,035231277;7,65E-19;0,017605462;-0,010551099
301,907054;0,017605544;0,010551226;0,03523111;7,65E-19;0,017605544;-0,010551226
302,2212133;0,017605462;0,010551099;0,035231277;7,63E-19;0,017605462;-0,010551099
302,5353725;0,017605544;0,010551226;0,03523111;7,66E-19;0,017605544;-0,010551226
302,8495318;0,017605463;0,0105511;0,035231277;7,67E-19;0,017605463;-0,0105511
303,1636911;0,017605544;0,010551226;0,03523111;7,66E-19;0,017605544;-0,010551226
303,4778503;0,017605463;0,0105511;0,035231277;7,68E-19;0,017605463;-0,0105511
303,7920096;0,017605544;0,010551226;0,03523111;7,68E-19;0,017605544;-0,010551226
304,1061689;0,017605463;0,0105511;0,035231277;7,65E-19;0,017605463;-0,0105511
304,4203281;0,017605544;0,010551226;0,035231111;7,66E-19;0,017605544;-0,010551226
304,7344874;0,017605463;0,0105511;0,035231277;7,67E-19;0,017605463;-0,0105511
305,0486467;0,017605544;0,010551226;0,035231111;7,68E-19;0,017605544;-0,010551226
305,3628059;0,017605463;0,0105511;0,035231276;7,71E-19;0,017605463;-0,0105511
305,6769652;0,017605544;0,010551226;0,035231111;7,73E-19;0,017605544;-0,010551226
305,9911245;0,017605463;0,0105511;0,035231276;7,71E-19;0,017605463;-0,0105511
306,3052837;0,017605544;0,010551226;0,035231111;7,71E-19;0,017605544;-0,010551226
306,619443;0,017605463;0,0105511;0,035231276;7,73E-19;0,017605463;-0,0105511
306,9336023;0,017605544;0,010551226;0,035231111;7,73E-19;0,017605544;-0,010551226
307,2477615;0,017605463;0,0105511;0,035231276;7,74E-19;0,017605463;-0,0105511
307,5619208;0,017605544;0,010551226;0,035231111;7,75E-19;0,017605544;-0,010551226
307,8760801;0,017605463;0,0105511;0,035231276;7,74E-19;0,017605463;-0,0105511
308,1902393;0,017605544;0,010551226;0,035231111;7,73E-19;0,017605544;-0,010551226
308,5043986;0,017605463;0,0105511;0,035231276;7,71E-19;0,017605463;-0,0105511
308,8185578;0,017605544;0,010551226;0,035231111;7,68E-19;0,017605544;-0,010551226
309,1327171;0,017605463;0,0105511;0,035231276;7,65E-19;0,017605463;-0,0105511
309,4468764;0,017605543;0,010551226;0,035231111;7,65E-19;0,017605543;-0,010551226
309,7610356;0,017605463;0,0105511;0,035231276;7,67E-19;0,017605463;-0,0105511
310,0751949;0,017605543;0,010551226;0,035231111;7,71E-19;0,017605543;-0,010551226
310,3893542;0,017605463;0,0105511;0,035231276;7,71E-19;0,017605463;-0,0105511
310,7035134;0,017605543;0,010551226;0,035231111;7,71E-19;0,017605543;-0,010551226
311,0176727;0,017605463;0,0105511;0,035231276;7,74E-19;0,017605463;-0,0105511
311,331832;0,017605543;0,010551226;0,035231111;7,78E-19;0,017605543;-0,010551226
311,6459912;0,017605463;0,0105511;0,035231276;7,77E-19;0,017605463;-0,0105511
311,9601505;0,017605543;0,010551226;0,035231111;7,75E-19;0,017605543;-0,010551226
312,2743098;0,017605463;0,0105511;0,035231276;7,77E-19;0,017605463;-0,0105511
312,588469;0,017605543;0,010551225;0,035231112;7,79E-19;0,017605543;-0,010551225
312,9026283;0,017605463;0,0105511;0,035231276;7,77E-19;0,017605463;-0,0105511
313,2167876;0,017605543;0,010551225;0,035231112;7,72E-19;0,017605543;-0,010551225
313,5309468;0,017605463;0,0105511;0,035231275;7,74E-19;0,017605463;-0,0105511
313,8451061;0,017605543;0,010551225;0,035231112;7,72E-19;0,017605543;-0,010551225
