Time;Engine mount deformation;Seat deformation;Rear deformation;Front deformation;Rear tire deformation;Front tire deformation;Engine mount deformation velocity;Seat deformation velocity;Rear deformation velocity;Front deformation velocity;Rear tire deformation velocity;Front tire deformation velocity;Engine mount deformation acceleration;Seat deformation acceleration;Rear deformation acceleration;Front deformation acceleration;Rear tire deformation acceleration;Front tire deformation acceleration;;;;;;
38.94;0.000136055;0.001248329;-0.026903625;-0.021779323;-0.009001768;-0.007375429;0.00760788;0.001845986;-0.001852799;-0.000510871;0.004423642;0.001257617;-6.02281843;-1.691482225;-2.365333641;-0.675700568;0.012583498;0.005435585;0;0;0;0;0;0
38.95;5.84E-05;0.001225394;-0.026950786;-0.021792737;-0.008986369;-0.007371045;-0.02313996;-0.006433175;-0.007579397;-0.002171932;-0.001343938;-0.000380852;-0.126742487;0.035647846;1.22003004;0.343468396;-1.166099378;-0.333129387;0;0;0;0;0;0
38.96;-2.22E-05;0.001203776;-0.026955746;-0.021794286;-0.00901111;-0.007378128;0.007025797;0.002109577;0.006587558;0.001862048;-0.003604142;-0.00103578;6.159886506;1.672904724;1.61334425;0.463348642;0.714058519;0.202143926;0;0;0;0;0;0
38.97;0.000106355;0.001239672;-0.026905451;-0.021779958;-0.009011231;-0.007378217;0.018680363;0.005069802;0.003471335;0.001003558;0.003579797;0.001018057;-3.828975878;-1.080859022;-2.236594512;-0.635039677;0.722729285;0.208623401;0;0;0;0;0;0
38.98;0.000106026;0.00123872;-0.026931839;-0.021787395;-0.008986422;-0.007371083;-0.018746092;-0.005260203;-0.0087489;-0.002490961;0.001382163;0.000408641;-3.656306061;-0.985144372;-0.207432259;-0.063889316;-1.162256103;-0.33050659;0;0;0;0;0;0
38.99;-2.14E-05;0.001203731;-0.026965656;-0.021797089;-0.009001621;-0.007375325;-0.006746669;-0.001737758;0.001985492;0.000552148;-0.004421937;-0.001257013;6.056187398;1.689634127;2.35430355;0.67251999;0.001436156;-0.002624161;0;0;0;0;0;0
39;5.80E-05;0.001226836;-0.026918343;-0.021783602;-0.009016916;-0.007379717;0.022630309;0.006358875;0.007477102;0.00214539;0.001362843;0.000378742;-0.180798832;-0.070305578;-1.255997381;-0.353851891;1.155519874;0.329775077;0;0;0;0;0;0
39.01;0.000135067;0.001247758;-0.026913877;-0.021782206;-0.008992277;-0.007372738;-0.007212955;-0.002174541;-0.006583859;-0.001866337;0.00356486;0.001016884;-5.787846468;-1.636379703;-1.556178334;-0.448514217;-0.715116581;-0.202146564;0;0;0;0;0;0
39.02;9.39E-06;0.001211748;-0.026963711;-0.021796469;-0.008992263;-0.007372733;-0.017923248;-0.005027371;-0.003382947;-0.000986129;-0.003562015;-0.00101575;3.645790215;1.065813095;2.196366173;0.624549068;-0.710258407;-0.204380266;0;0;0;0;0;0
39.03;9.45E-06;0.001212563;-0.026937539;-0.021789131;-0.009016928;-0.007379811;0.017936676;0.00519026;0.008617359;0.002453614;-0.001370951;-0.000399941;3.526185619;0.977715699;0.2036751;0.063424615;1.148471248;0.327541987;0;0;0;0;0;0
39.04;0.000134421;0.001247587;-0.026903975;-0.021779498;-0.009001787;-0.007375512;0.007056936;0.001814572;-0.001904592;-0.000526934;0.004399255;0.001259725;-5.702130588;-1.65285431;-2.308058541;-0.659542652;0.005569896;0.004391141;0;0;0;0;0;0
39.05;5.85E-05;0.001225255;-0.026950727;-0.021792784;-0.008986432;-0.00737104;-0.022233029;-0.006281034;-0.007445813;-0.00213026;-0.001328417;-0.00036517;-0.155855388;0.033731162;1.199829952;0.338857822;-1.151104192;-0.329370027;0;0;0;0;0;0
39.06;-2.07E-05;0.001204313;-0.026955588;-0.021794233;-0.009010972;-0.007377988;0.006378352;0.002092707;0.006473556;0.001840401;-0.003579466;-0.001024487;5.878124136;1.641019184;1.584027434;0.455294947;0.700894284;0.197506559;0;0;0;0;0;0
39.07;0.000104291;0.001240074;-0.026905702;-0.021779951;-0.009011167;-0.007378104;0.018626292;0.005059562;0.003503742;0.001015974;0.003540469;0.001001288;-3.428538595;-1.047647386;-2.177996032;-0.620173123;0.723092758;0.207648402;0;0;0;0;0;0
39.08;0.00010728;0.001239144;-0.026931535;-0.021787241;-0.008986472;-0.007371091;-0.018028391;-0.005245559;-0.00867039;-0.00247386;0.001398527;0.000401222;-3.902389111;-1.013379353;-0.256810494;-0.07781858;-1.151481138;-0.327661423;0;0;0;0;0;0
39.09;-2.10E-05;0.001203499;-0.026965673;-0.021797083;-0.009001605;-0.00737541;-0.007636001;-0.001883476;0.001842704;0.000505348;-0.004425185;-0.001264947;5.980864106;1.685796681;2.359422734;0.673668366;-0.013261288;-0.005572516;0;0;0;0;0;0
39.1;5.62E-05;0.001226064;-0.026918602;-0.021783733;-0.009017042;-0.007379857;0.023087909;0.006396394;0.007571493;0.002164668;0.001337739;0.000375569;0.163910664;-0.029820524;-1.213681191;-0.341784089;1.165846095;0.333675751;0;0;0;0;0;0
39.11;0.000137018;0.001247538;-0.026913626;-0.02178222;-0.008992318;-0.007372782;-0.006927911;-0.002101633;-0.006576212;-0.001861999;0.003607167;0.001039339;-6.167067157;-1.669787091;-1.615843097;-0.463570072;-0.711960539;-0.200921751;0;0;0;0;0;0
39.12;8.59E-06;0.00121179;-0.026963926;-0.021796556;-0.008992146;-0.007372633;-0.018757329;-0.005047968;-0.00348388;-0.001005202;-0.003572892;-0.001009456;3.801185969;1.080519419;2.23431513;0.634922318;-0.724051171;-0.208837169;0;0;0;0;0;0
39.13;8.55E-06;0.00121303;-0.026937561;-0.021789092;-0.009016922;-0.007379699;0.018748607;0.005296049;0.008756961;0.002497995;-0.001382277;-0.000403738;3.69999227;0.988286605;0.213832698;0.065742591;1.162174084;0.329980623;0;0;0;0;0;0
39.14;0.000136385;0.001248288;-0.026903651;-0.021779329;-0.009001713;-0.007375435;0.006818771;0.001755651;-0.001974882;-0.000545394;0.004424168;0.0012565;-6.085956375;-1.696367217;-2.360194293;-0.674429057;-0.000884916;0.002066962;0;0;0;0;0;0
39.15;5.68E-05;0.001225109;-0.026950985;-0.021792805;-0.008986429;-0.007371083;-0.022728216;-0.006391547;-0.007492061;-0.002149843;-0.001367406;-0.000386121;0.176565882;0.066925714;1.256774138;0.353519497;-1.157429901;-0.330591116;0;0;0;0;0;0
39.16;-2.04E-05;0.001203869;-0.026955484;-0.021794233;-0.009011126;-0.007378137;0.007270911;0.002143582;0.006592345;0.001864195;-0.003571981;-0.001024709;5.823252015;1.640102139;1.560090434;0.449309118;0.716514854;0.202873636;0;0;0;0;0;0
39.17;0.000105636;0.001239639;-0.026905627;-0.02178001;-0.009011159;-0.007378181;0.017946069;0.005010346;0.003378946;0.000980543;0.003565274;0.001016027;-3.688222758;-1.066748634;-2.202775712;-0.626032692;0.710936047;0.205273408;0;0;0;0;0;0
39.18;0.000105247;0.001238771;-0.026931876;-0.021787394;-0.008986471;-0.007371073;-0.018023845;-0.005183918;-0.008628745;-0.002457477;0.001372472;0.000405567;-3.505751285;-0.972106524;-0.198742791;-0.061596043;-1.14949636;-0.327365281;0;0;0;0;0;0
39.19;-1.97E-05;0.001204004;-0.02696541;-0.021797006;-0.009001585;-0.007375306;-0.006965486;-0.0017694;0.001921984;0.000535191;-0.004395356;-0.001252168;5.717420039;1.655010942;2.308881813;0.66013809;-0.0040693;-0.004181863;0;0;0;0;0;0
39.2;5.65E-05;0.001226675;-0.026918597;-0.021783661;-0.009016895;-0.007379723;0.022198113;0.006303517;0.007440591;0.002133794;0.001333464;0.000368751;0.115292848;-0.040425641;-1.205176281;-0.340397723;1.149833319;0.328365856;0;0;0;0;0;0
39.21;0.000135331;0.001247676;-0.026913771;-0.021782186;-0.008992362;-0.007372785;-0.00642464;-0.002103293;-0.006475243;-0.001838893;0.003573127;0.001018843;-5.839836297;-1.640938444;-1.577974015;-0.454160025;-0.70190067;-0.198347629;0;0;0;0;0;0
39.22;1.06E-05;0.001211744;-0.02696361;-0.021796459;-0.008992216;-0.007372735;-0.018530195;-0.005083017;-0.003492604;-0.001015608;-0.003544021;-0.00100896;3.418727828;1.044993023;2.174507409;0.618809783;-0.721528887;-0.207212867;0;0;0;0;0;0
39.23;7.65E-06;0.00121236;-0.026937809;-0.021789216;-0.009016934;-0.007379806;0.017949305;0.005206193;0.008652865;0.002464225;-0.001399513;-0.000405186;3.877163246;1.012851461;0.254566227;0.077182037;1.150430492;0.32796766;0;0;0;0;0;0
39.24;0.000135626;0.0012478;-0.026903742;-0.021779432;-0.009001815;-0.007375498;0.007645519;0.001881684;-0.001839577;-0.000507571;0.00442322;0.001266889;-5.93791755;-1.67775405;-2.353047937;-0.671549504;0.014116065;0.006447292;0;0;0;0;0;0
39.25;5.87E-05;0.001225398;-0.026950758;-0.021792776;-0.008986349;-0.007370998;-0.023021427;-0.006361968;-0.007563671;-0.002161066;-0.001329977;-0.000367003;-0.195464362;0.029021592;1.208245115;0.340830384;-1.164755561;-0.333225675;0;0;0;0;0;0
39.26;-2.22E-05;0.001204221;-0.02695575;-0.021794262;-0.009011018;-0.007378001;0.006829702;0.002126544;0.006565276;0.001863781;-0.00360389;-0.001033522;6.165682566;1.668682836;1.617527628;0.464160057;0.709973093;0.199921802;0;0;0;0;0;0
39.27;0.000106032;0.001240183;-0.02690543;-0.021779878;-0.009011189;-0.00737813;0.018818994;0.005065879;0.003498836;0.001013061;0.003569789;0.001007769;-3.767826772;-1.080815095;-2.230821405;-0.63429685;0.724762608;0.208336499;0;0;0;0;0;0
39.28;0.000106465;0.001238933;-0.026931729;-0.021787306;-0.008986431;-0.007371102;-0.01873227;-0.00531586;-0.008758724;-0.002498714;0.001381802;0.000397731;-3.742417025;-0.995535202;-0.220670438;-0.068083485;-1.162359901;-0.330344073;0;0;0;0;0;0
39.29;-2.17E-05;0.001203357;-0.026965713;-0.021797111;-0.009001676;-0.007375434;-0.006900974;-0.001799517;0.001961956;0.000537747;-0.004430834;-0.001264116;6.108673269;1.698804662;2.364799389;0.675384491;-0.000167307;-0.002025283;0;0;0;0;0;0
39.3;5.79E-05;0.001226266;-0.026918386;-0.02178368;-0.009017;-0.00737983;0.022821627;0.006381342;0.007503491;0.002148422;0.00136613;0.000384981;-0.164160195;-0.062630752;-1.256508371;-0.353229472;1.159559988;0.33184455;0;0;0;0;0;0
39.31;0.000135455;0.001247501;-0.026913881;-0.021782277;-0.008992276;-0.007372748;-0.007311179;-0.002134361;-0.006602554;-0.001867837;0.003578672;0.001031411;-5.862393569;-1.640512066;-1.564683937;-0.450043265;-0.717051557;-0.20255849;0;0;0;0;0;0
39.32;8.96E-06;0.001211931;-0.026963788;-0.021796502;-0.008992203;-0.007372638;-0.017986798;-0.00497957;-0.003378739;-0.000977127;-0.003564203;-0.001009363;3.727272194;1.071469645;2.209452345;0.628178586;-0.711523367;-0.205596253;0;0;0;0;0;0
39.33;9.61E-06;0.001213129;-0.026937458;-0.021789055;-0.00901687;-0.007379696;0.018116311;0.005219187;0.008644586;0.002466508;-0.001369129;-0.000402315;3.49334057;0.968284323;0.195192718;0.060573468;1.150538089;0.327005778;0;0;0;0;0;0
39.34;0.00013461;0.001248007;-0.026903908;-0.021779405;-0.009001744;-0.007375466;0.006883296;0.001756353;-0.001934493;-0.000536453;0.004394317;0.001248243;-5.739940421;-1.660852035;-2.311001756;-0.661174195;0.002151037;0.003105806;0;0;0;0;0;0
39.35;5.81E-05;0.001225123;-0.026950761;-0.021792762;-0.008986481;-0.007371112;-0.022181902;-0.00633318;-0.007436071;-0.002135016;-0.001341764;-0.000377482;-0.073092387;0.042943564;1.210701829;0.341441908;-1.149367178;-0.32825083;0;0;0;0;0;0
39.36;-2.04E-05;0.001203848;-0.026955553;-0.021794263;-0.009011054;-0.007378112;0.006486569;0.002078312;0.006477625;0.001834756;-0.003572772;-0.001022522;5.806779408;1.63935687;1.572020927;0.452533207;0.703165688;0.199242921;0;0;0;0;0;0
39.37;0.000104242;0.001239587;-0.026905783;-0.021780049;-0.009011193;-0.007378168;0.018433648;0.00506944;0.003476406;0.001008208;0.003544924;0.001011399;-3.417366264;-1.041130633;-2.172270661;-0.617835651;0.720373366;0.207541195;0;0;0;0;0;0
39.38;0.000106991;0.001239068;-0.026931598;-0.021787305;-0.00898646;-0.007371051;-0.017883781;-0.005173225;-0.0086395;-0.00245938;0.001401666;0.000412;-3.846110663;-1.007404888;-0.250890431;-0.075706927;-1.149024884;-0.32742087;0;0;0;0;0;0
39.39;-2.06E-05;0.001203967;-0.026965594;-0.02179704;-0.009001531;-0.007375291;-0.007636545;-0.001847046;0.001840276;0.000512301;-0.004415872;-0.001260002;5.895554905;1.672641654;2.346838816;0.670051515;-0.014482777;-0.006979605;0;0;0;0;0;0
39.4;5.59E-05;0.001226565;-0.026918606;-0.021783662;-0.009016975;-0.007379763;0.022942871;0.006366635;0.007557417;0.002163229;0.001327079;0.00036562;0.220321074;-0.029903586;-1.203426642;-0.339845665;1.163073057;0.332104055;0;0;0;0;0;0
39.41;0.000136957;0.001247714;-0.026913573;-0.021782146;-0.008992342;-0.007372801;-0.006735634;-0.002136822;-0.006550757;-0.00186001;0.003599502;0.001026745;-6.156014599;-1.670789713;-1.61819164;-0.464822952;-0.708588525;-0.199879078;0;0;0;0;0;0
39.42;8.96E-06;0.001211504;-0.026963885;-0.021796549;-0.0089922;-0.007372737;-0.018863722;-0.005105171;-0.003511752;-0.001020452;-0.003570997;-0.001013845;3.73039955;1.077119014;2.225998345;0.63272742;-0.725511241;-0.208239056;0;0;0;0;0;0
39.43;8.14E-06;0.001212442;-0.026937673;-0.021789185;-0.009016986;-0.007379805;0.018698692;0.005292784;0.008754272;0.002493101;-0.001386204;-0.000399884;3.782074141;1.002474692;0.227186179;0.070008574;1.162469823;0.331031291;0;0;0;0;0;0
39.44;0.000136582;0.001248007;-0.026903657;-0.021779399;-0.009001737;-0.007375454;0.006990622;0.00182027;-0.001951109;-0.000535893;0.004435873;0.001270072;-6.123685148;-1.696978501;-2.368255467;-0.675815945;0.001945513;0.00296004;0;0;0;0;0;0
39.45;5.70E-05;0.001225326;-0.026950989;-0.021792821;-0.00898636;-0.00737099;-0.022906715;-0.006356548;-0.007515391;-0.002148426;-0.001360289;-0.000377188;0.144224987;0.061613012;1.255414936;0.353289553;-1.161177759;-0.332412057;0;0;0;0;0;0
39.46;-2.09E-05;0.001204357;-0.026955502;-0.021794187;-0.009011062;-0.007378023;0.007332477;0.002162724;0.006612941;0.001875249;-0.00358024;-0.001029344;5.903605832;1.642243389;1.570234624;0.451466524;0.717187404;0.201980721;0;0;0;0;0;0
39.47;0.000106006;0.001240078;-0.02690551;-0.021779905;-0.009011138;-0.007378138;0.018042638;0.004981481;0.003385271;0.000981046;0.003565083;0.001006229;-3.761576088;-1.078491304;-2.215774206;-0.63030035;0.711877203;0.205133916;0;0;0;0;0;0
39.48;0.000105164;0.001238692;-0.026931882;-0.021787364;-0.008986494;-0.007371134;-0.018210971;-0.005258527;-0.00865958;-0.002472719;0.001363715;0.00039457;-3.489136925;-0.969512626;-0.193175964;-0.060477482;-1.152150731;-0.327465608;0;0;0;0;0;0
39.49;-2.00E-05;0.001203501;-0.02696546;-0.021797056;-0.009001672;-0.007375428;-0.006813118;-0.001779835;0.001943953;0.000534333;-0.004399304;-0.001253404;5.768704561;1.66525179;2.313875534;0.661896514;-0.000453034;-0.002129251;0;0;0;0;0;0
39.5;5.69E-05;0.001226243;-0.026918589;-0.021783732;-0.009016935;-0.007379792;0.022185123;0.00632835;0.007430319;0.002130418;0.001346742;0.000380738;0.030936564;-0.04361278;-1.216618069;-0.342659785;1.149662158;0.328957732;0;0;0;0;0;0
39.51;0.000135026;0.001247581;-0.026913863;-0.021782258;-0.008992329;-0.007372743;-0.006560677;-0.002060814;-0.006485121;-0.001835681;0.003574421;0.001028962;-5.780089236;-1.634222102;-1.566453624;-0.45058057;-0.704126405;-0.199312929;0;0;0;0;0;0
39.52;1.05E-05;0.001212142;-0.026963583;-0.021796433;-0.008992164;-0.007372626;-0.018340228;-0.005026997;-0.003458984;-0.000999226;-0.003541427;-0.001005568;3.424181637;1.040984797;2.171686721;0.617864587;-0.719043181;-0.207593107;0;0;0;0;0;0
39.53;7.99E-06;0.001212912;-0.02693772;-0.021789123;-0.009016866;-0.007379712;0.017833357;0.005181112;0.008631688;0.002461136;-0.001399031;-0.00041168;3.810526372;1.000639533;0.246427703;0.074233002;1.147522371;0.326370612;0;0;0;0;0;0
39.54;0.0001352;0.00124795;-0.026903764;-0.021779379;-0.009001819;-0.007375507;0.007609243;0.00182636;-0.001840456;-0.000512328;0.004408436;0.001252695;-5.855346252;-1.67159071;-2.34084995;-0.668934139;0.013971075;0.006504332;0;0;0;0;0;0
39.55;5.90E-05;0.001225123;-0.026950712;-0.021792764;-0.008986424;-0.007371103;-0.022855839;-0.006391655;-0.007549139;-0.002164753;-0.001329297;-0.000371887;-0.237663149;0.027985712;1.199129292;0.338429242;-1.161517608;-0.331420558;0;0;0;0;0;0
39.56;-2.21E-05;0.001203705;-0.02695579;-0.021794333;-0.009011067;-0.007378102;0.006649557;0.002108008;0.006533427;0.001851068;-0.003599361;-0.001027853;6.138735066;1.671948967;1.61736712;0.464755718;0.707504743;0.200227356;0;0;0;0;0;0
39.57;0.000105639;0.001239838;-0.02690553;-0.021779972;-0.00901121;-0.007378151;0.018891046;0.005118529;0.003518565;0.001021074;0.003570759;0.00101811;-3.690439956;-1.069844143;-2.2203452;-0.63074718;0.726519264;0.208965127;0;0;0;0;0;0
39.58;0.000106848;0.00123915;-0.026931678;-0.021787309;-0.008986386;-0.00737102;-0.01864922;-0.005255994;-0.008748203;-0.002488496;0.001393954;0.000408025;-3.817604281;-1.005062963;-0.232988343;-0.071192052;-1.161880323;-0.330982173;0;0;0;0;0;0
39.59;-2.18E-05;0.001203852;-0.026965712;-0.021797063;-0.009001591;-0.007375316;-0.007084344;-0.001803575;0.001941472;0.000537843;-0.00443497;-0.001267226;6.130576455;1.695547628;2.370916459;0.676468392;-0.003904447;-0.004068023;0;0;0;0;0;0
39.6;5.77E-05;0.001226643;-0.026918354;-0.0217836;-0.009016985;-0.007379787;0.022979797;0.006361623;0.007530139;0.002154571;0.001356196;0.000373001;-0.117755343;-0.06250589;-1.253199119;-0.353102751;1.162137811;0.332113475;0;0;0;0;0;0
39.61;0.000135881;0.001247493;-0.026913797;-0.021782221;-0.008992307;-0.007372807;-0.007335109;-0.002191626;-0.006618662;-0.001878745;0.003579405;0.001023024;-5.945218377;-1.648145978;-1.576544297;-0.453581341;-0.717496172;-0.202108913;0;0;0;0;0;0
39.62;8.65E-06;0.001211443;-0.026963869;-0.021796557;-0.008992264;-0.00737275;-0.018110969;-0.005018269;-0.003395869;-0.000988372;-0.003570764;-0.001011607;3.790048793;1.082816666;2.221108293;0.631649247;-0.712537619;-0.204817241;0;0;0;0;0;0
39.63;9.62E-06;0.001212662;-0.026937492;-0.021789135;-0.00901693;-0.007379771;0.018304804;0.005261961;0.008671294;0.002472749;-0.001362457;-0.000392568;3.493096843;0.97323184;0.192304201;0.06060008;1.154199137;0.328625031;0;0;0;0;0;0
39.64;0.000134933;0.001247959;-0.026903908;-0.021779452;-0.009001712;-0.007375429;0.006757907;0.001797449;-0.001954462;-0.000536204;0.004406099;0.001260973;-5.802473294;-1.666135206;-2.317448453;-0.662399228;-0.000488057;0.002083239;0;0;0;0;0;0
39.65;5.77E-05;0.001225456;-0.026950814;-0.02179276;-0.008986415;-0.007371003;-0.022206971;-0.006298043;-0.007426677;-0.002125336;-0.001346757;-0.000375866;0.009504713;0.047034898;1.22302102;0.344553177;-1.15008311;-0.329451144;0;0;0;0;0;0
39.66;-2.01E-05;0.001204379;-0.026955456;-0.021794172;-0.009011011;-0.007378026;0.006643284;0.00208259;0.006498131;0.001842964;-0.003572356;-0.001028592;5.760538909;1.629093676;1.561923959;0.449127584;0.704963387;0.198906085;0;0;0;0;0;0
39.67;0.000104349;0.001239799;-0.02690574;-0.021779979;-0.009011179;-0.00737817;0.018252681;0.005001586;0.003445056;0.000995702;0.00353862;0.000999773;-3.438662;-1.045293581;-2.172544667;-0.618572853;0.717231678;0.206766769;0;0;0;0;0;0
39.68;0.000106614;0.001238757;-0.026931644;-0.021787316;-0.008986527;-0.00737115;-0.017799785;-0.005210132;-0.008625819;-0.002463139;0.001391769;0.000404165;-3.771822385;-0.997052625;-0.241610328;-0.07322035;-1.146601766;-0.325888385;0;0;0;0;0;0
39.69;-2.02E-05;0.001203493;-0.026965571;-0.021797091;-0.009001599;-0.007375396;-0.007564808;-0.001842505;0.001840384;0.000508104;-0.004406089;-0.001253382;5.818814817;1.670578859;2.334844218;0.667477258;-0.012969836;-0.005620829;0;0;0;0;0;0
39.7;5.58E-05;0.00122624;-0.026918691;-0.021783751;-0.009016975;-0.007379781;0.022764586;0.006391747;0.007535776;0.002159889;0.001330909;0.000376377;0.247056758;-0.023726342;-1.19578176;-0.337100161;1.160369383;0.331572548;0;0;0;0;0;0
39.71;0.000136742;0.00124785;-0.026913603;-0.021782173;-0.008992311;-0.007372727;-0.006574067;-0.002069701;-0.006518185;-0.001844252;0.003601976;0.001034462;-6.114779861;-1.668565376;-1.614994051;-0.463748552;-0.706155926;-0.1999556;0;0;0;0;0;0
39.72;9.37E-06;0.001212032;-0.026963796;-0.02179648;-0.008992127;-0.007372624;-0.018900652;-0.005093802;-0.003520516;-0.001017162;-0.003565225;-0.001013933;3.64946535;1.063744529;2.214533739;0.629159225;-0.7272844;-0.209723426;0;0;0;0;0;0
39.73;7.79E-06;0.001212807;-0.026937682;-0.021789118;-0.009016947;-0.007379755;0.018585522;0.005248624;0.008743437;0.002489473;-0.001398856;-0.000412151;3.847760335;1.004743035;0.238236502;0.072193245;1.16055827;0.330079908;0;0;0;0;0;0
39.74;0.00013661;0.001247979;-0.02690361;-0.021779353;-0.009001786;-0.007375514;0.007177918;0.001785848;-0.001929057;-0.000536319;0.004431055;0.001260281;-6.12927814;-1.69729908;-2.372728636;-0.677360123;0.005423953;0.004406542;0;0;0;0;0;0
39.75;5.73E-05;0.001224922;-0.026950979;-0.021792848;-0.008986414;-0.007371098;-0.023038418;-0.006397185;-0.00754481;-0.002162785;-0.001356638;-0.00037701;0.086018152;0.060690519;1.249594056;0.352046962;-1.162962518;-0.331864803;0;0;0;0;0;0
39.76;-2.13E-05;0.001203854;-0.026955613;-0.021794285;-0.009011107;-0.007378094;0.007320115;0.002183523;0.006617936;0.001875412;-0.003582023;-0.001022291;5.985680956;1.655453233;1.582938273;0.455613686;0.717885421;0.202808561;0;0;0;0;0;0
39.77;0.000106264;0.00124001;-0.026905495;-0.021779949;-0.009011133;-0.007378112;0.018189474;0.005047749;0.003405806;0.000991795;0.003577011;0.001018777;-3.811811671;-1.082607426;-2.225369715;-0.632330177;0.713921477;0.205405113;0;0;0;0;0;0
39.78;0.000105241;0.001239052;-0.026931878;-0.021787349;-0.008986414;-0.007371025;-0.018394146;-0.005239397;-0.008682474;-0.002471786;0.001366595;0.000398519;-3.504903348;-0.974824258;-0.192266326;-0.060411102;-1.156004774;-0.329456679;0;0;0;0;0;0
39.79;-2.03E-05;0.001203958;-0.026965459;-0.021796992;-0.009001627;-0.007375341;-0.006719802;-0.001779339;0.001966258;0.000543083;-0.004409033;-0.001261736;5.839769012;1.666836812;2.322005628;0.663393584;0.00087916;-0.002594359;0;0;0;0;0;0
39.8;5.73E-05;0.001226494;-0.026918483;-0.021783645;-0.009016938;-0.007379795;0.022245391;0.006286494;0.007429059;0.002126331;0.001346742;0.000371073;-0.046737389;-0.053668253;-1.229461184;-0.346724194;1.150275819;0.32915607;0;0;0;0;0;0
39.81;0.000134869;0.001247313;-0.026913899;-0.021782264;-0.00899237;-0.007372831;-0.006731308;-0.002122715;-0.006512297;-0.001850115;0.003566878;0.001021663;-5.748595201;-1.628175593;-1.558793579;-0.448585506;-0.706248574;-0.199037982;0;0;0;0;0;0
39.82;1.03E-05;0.001211628;-0.026963633;-0.0217965;-0.008992242;-0.007372732;-0.018173811;-0.005014254;-0.003434655;-0.000997074;-0.003541221;-0.001001933;3.460097155;1.049867101;2.174327679;0.619186622;-0.715371156;-0.205681259;0;0;0;0;0;0
39.83;8.40E-06;0.001212638;-0.026937713;-0.021789186;-0.009016876;-0.007379736;0.017784529;0.005216295;0.008618819;0.002459915;-0.001385675;-0.00039875;3.731561904;0.996245257;0.236347088;0.072236127;1.146480379;0.326317927;0;0;0;0;0;0
39.84;0.000134849;0.001248051;-0.026903839;-0.021779419;-0.009001768;-0.007375432;0.00750586;0.001866185;-0.001844144;-0.000506576;0.004407258;0.001259455;-5.78729271;-1.66626814;-2.328933142;-0.665542517;0.01210611;0.005323048;0;0;0;0;0;0
39.85;5.90E-05;0.001225597;-0.026950657;-0.021792708;-0.008986373;-0.007370999;-0.022672874;-0.006356973;-0.007519396;-0.002151225;-0.001328235;-0.000372886;-0.248447162;0.021634594;1.193898675;0.336592813;-1.159204552;-0.331791207;0;0;0;0;0;0
39.86;-2.18E-05;0.001204128;-0.026955714;-0.021794245;-0.009011022;-0.007378048;0.006511068;0.002063236;0.006507999;0.001843868;-0.003601523;-0.001036899;6.085228149;1.662409166;1.611563572;0.462446674;0.704546952;0.198988501;0;0;0;0;0;0
39.87;0.000105221;0.001239782;-0.026905565;-0.021779946;-0.009011242;-0.007378202;0.018892143;0.005067484;0.00352186;0.001015882;0.003557563;0.001006199;-3.609015577;-1.061558796;-2.208797047;-0.628036563;0.727270119;0.20963118;0;0;0;0;0;0
39.88;0.00010713;0.001238767;-0.026931644;-0.021787327;-0.008986462;-0.00737113;-0.018510409;-0.005270326;-0.008737786;-0.002492092;0.001398379;0.000408101;-3.871485912;-1.006005687;-0.243112111;-0.073583587;-1.159106901;-0.329250872;0;0;0;0;0;0
39.89;-2.18E-05;0.001203404;-0.026965769;-0.021797143;-0.00900162;-0.007375384;-0.007267236;-0.001802334;0.001912896;0.000528886;-0.004429916;-0.001258768;6.120117361;1.69960502;2.37324179;0.677787941;-0.006552048;-0.004122845;0;0;0;0;0;0
39.9;5.73E-05;0.001226502;-0.02691843;-0.021783669;-0.009016982;-0.007379765;0.023081406;0.00642193;0.007554803;0.002166023;0.001357565;0.000382521;-0.05039612;-0.054750374;-1.244876499;-0.350340425;1.164048288;0.332380595;0;0;0;0;0;0
39.91;0.000136277;0.001247862;-0.026913727;-0.021782192;-0.008992249;-0.007372708;-0.007288429;-0.002149866;-0.006614071;-0.001870587;0.003588988;0.001028945;-6.023563299;-1.659610815;-1.588881569;-0.457002581;-0.717763755;-0.203095712;0;0;0;0;0;0
39.92;8.46E-06;0.001211905;-0.026963868;-0.021796496;-0.008992196;-0.007372658;-0.018275336;-0.005041584;-0.003414216;-0.000990356;-0.003578449;-0.001018942;3.826184299;1.081266456;2.228858009;0.633041949;-0.715723558;-0.20648184;0;0;0;0;0;0
39.93;9.46E-06;0.001212866;-0.026937457;-0.021789068;-0.009016944;-0.007379774;0.018475077;0.00523367;0.00869637;0.002475954;-0.001371075;-0.000404252;3.523889258;0.973786933;0.193238917;0.060245285;1.157198317;0.329419872;0;0;0;0;0;0
39.94;0.00013533;0.001247768;-0.026903851;-0.021779432;-0.009001757;-0.007375514;0.00669944;0.001746827;-0.001975204;-0.000548609;0.004408404;0.001256205;-5.879013562;-1.671156334;-2.327546703;-0.665166429;-0.001302474;0.0026716;0;0;0;0;0;0
39.95;5.73E-05;0.001224941;-0.026950911;-0.021792837;-0.00898647;-0.007371102;-0.022298131;-0.006312328;-0.007436683;-0.002132445;-0.001351078;-0.000373823;0.079506314;0.05932326;1.235266569;0.348379603;-1.150593998;-0.328677287;0;0;0;0;0;0
